id,n_instances,n_features,dim,num_on_cat,n_num_att,min_means_num_att,q1_means_num_att,mean_means_num_att,q3_means_num_att,max_means_num_att,min_std_num_att,q1_std_num_att,mean_std_num_att,q3_std_num_att,max_std_num_att,min_means_squared_num_att,q1_means_squared_num_att,mean_means_squared_num_att,q3_means_squared_num_att,max_means_squared_num_att,min_std_squared_num_att,q1_std_squared_num_att,mean_std_squared_num_att,q3_std_squared_num_att,max_std_squared_num_att,min_means_internal_product_num_att,q1_means_internal_product_num_att,mean_means_internal_product_num_att,q3_means_internal_product_num_att,max_means_internal_product_num_att,min_std_internal_product_num_att,q1_std_internal_product_num_att,mean_std_internal_product_num_att,q3_std_internal_product_num_att,max_std_internal_product_num_att,min_covariance,q1_covariance,mean_covariance,q3_covariance,max_covariance,n_cat_att,min_card_cat_att,q1_card_cat_att,mean_card_cat_att,q3_card_cat_att,max_card_cat_att,min_entropy_cat_att,q1_entropy_cat_att,mean_entropy_cat_att,q3_entropy_cat_att,max_entropy_cat_att,min_mutual_info_cat_att,q1_mutual_info_cat_att,mean_mutual_info_cat_att,q3_mutual_info_cat_att,max_mutual_info_cat_att,min_std_freq_cat_att,q1_std_freq_cat_att,mean_std_freq_cat_att,q3_std_freq_cat_att,max_std_freq_cat_att
338,155.0,8.0,0.05161290322580645,0.3333333333333333,2.0,0.4361290322580645,0.4475268817204301,0.45892473118279564,0.4703225806451612,0.4817204301075268,0.2124766009030678,0.24538194285961712,0.2782872848161665,0.3111926267727158,0.3440979687292651,0.23535483870967744,0.26413062524890485,0.29290641178813226,0.3216821983273596,0.350457984866587,0.21633688608981713,0.25472995046161273,0.2931230148334083,0.3315160792052039,0.36990914357699944,0.18991537494763305,0.2002579610751654,0.21060054720269777,0.2209431333302301,0.23128571945776247,0.13791353688280758,0.16883736526893464,0.19976119365506173,0.2306850220411888,0.26160885042731585,0.004127915095657035,0.024783689428850723,0.05624654808884199,0.08230586458543446,0.11917226540882452,6.0,3.0,3.75,7.666666666666667,6.75,21.0,0.6486679687775067,1.2165398784358614,1.66976264365358,1.8763039166472382,2.9872577740074,0.007104756590512032,0.09644793090784834,0.7338560928489039,1.06511330414742,2.9872577740074,0.016475683782232776,0.034793842797386496,0.09891029805871421,0.08501645563977873,0.325804677237086
339,36.0,21.0,0.5833333333333334,20.0,20.0,0.250472533256771,0.3582208839146973,0.4181260831868456,0.49155543727481177,0.6111111111111112,0.1992007038035158,0.22558731281654523,0.2492324908171501,0.26520261860987293,0.31943804844275997,0.10241741031188029,0.1954789405040887,0.24662412063171427,0.28744243784339135,0.4305555555555556,0.1939509440718162,0.2196948347436702,0.24857239840746828,0.2839227301967625,0.30226626317803823,0.06160274933332664,0.12634340191523236,0.18161955781384992,0.24002804683582035,0.37182539682539684,0.07496436937038994,0.14646045774674837,0.15700723536195954,0.17838432510610158,0.2248654940278611,-0.047355774106376855,-0.011401240652215369,0.009646977665148446,0.028673009311482877,0.10495611441557387,1.0,4.0,4.0,4.0,4.0,4.0,1.3801087571572688,1.3801087571572688,1.3801087571572688,1.3801087571572688,1.3801087571572688,1.3801087571572688,1.3801087571572688,1.3801087571572688,1.3801087571572688,1.3801087571572688,0.02777777777777779,0.02777777777777779,0.02777777777777779,0.02777777777777779,0.02777777777777779
340,50.0,24.0,0.48,7.0,21.0,0.2830943518368668,0.4142035668271513,0.48889395394667434,0.5533509742602838,0.6222998046875,0.22259589416550868,0.23977936356617827,0.24940084024434098,0.2563447466444971,0.2875756860235008,0.13998656627948622,0.2300432592975207,0.30946019346845216,0.37552082222417105,0.436805979013443,0.2086185198779403,0.23974801607495314,0.25506440432772,0.26520444618745526,0.3125468227231249,0.07892110277178166,0.17041947301840374,0.24572099870528058,0.3047394125826016,0.3862458442181957,0.11171168508922857,0.15550128274632996,0.1815688776120083,0.20192057949849324,0.24716704112951265,-0.04998763590659174,-0.005780490584344837,0.017847638196423724,0.042527868074142106,0.08438752570600729,3.0,3.0,4.0,10.0,13.5,22.0,1.0888999753452238,1.3201848127188047,1.858216191758294,2.2428742999648286,2.934278949837272,0.08011913243513968,0.5960008448396492,1.1571371298978033,1.4358272314055949,2.934278949837273,0.026410616447879905,0.03677553426349155,0.04517293402210059,0.05455409280921093,0.06196773353931867
342,43.0,23.0,0.5348837209302325,6.666666666666667,20.0,0.35473291531073886,0.3966123768691264,0.4468415780158326,0.4839988289175529,0.5637530072173216,0.20792648271916647,0.23329771981843084,0.2540171365938247,0.2644968445123373,0.3170340173713918,0.1690688634208197,0.22683864253142622,0.26846685581691676,0.29795268693590193,0.38156556578700773,0.1937297216969782,0.23174584075022814,0.25119905501471573,0.27096812866430253,0.31351542085383255,0.12480607400923768,0.1559245031537011,0.20160510093771986,0.2326431167693088,0.3162996409408489,0.1100641828576537,0.15329496934059272,0.17067691436057864,0.18919059141441075,0.2099579287225656,-0.04962050488292743,0.006812109154591574,0.027333545014356826,0.05054776849308482,0.10290367693661168,3.0,3.0,4.0,9.666666666666666,13.0,21.0,1.0884022259022763,1.294063898440511,1.8368243781770024,2.2110354543143655,2.922345337649985,0.12077011176814303,0.5246772941701546,1.1514105816321047,1.3968947347096283,2.922345337649985,0.023229431853159503,0.035507793457467254,0.051232155071848216,0.06523351668119257,0.08268087830061012
343,63.0,31.0,0.49206349206349204,6.75,27.0,0.04490874959734302,0.19890079365079366,0.2872213036949446,0.36446190476190476,0.5206333936492668,0.1332701567501664,0.1901525965032399,0.21764618389106868,0.24527626015616866,0.28640561024449246,0.01977773047061078,0.07224760760458321,0.14898005104474427,0.20644429025423927,0.3505277830541044,0.12496044453524906,0.1581146757132702,0.18547101344619404,0.21409842696756515,0.2719781815468801,0.00173032910200631,0.039137697296466975,0.09890691549245627,0.13258840204813108,0.2697773781235369,0.011675098600881739,0.06150041563431625,0.10481996026754276,0.14310741181533188,0.22112619486322133,-0.0322150301506302,-0.006270456200263579,0.0053830872156141255,0.013511296291182607,0.08335120863725431,4.0,3.0,3.0,4.0,4.0,7.0,0.9556998911125343,1.0628841892792158,1.2747086543760164,1.3104367537649104,1.945910149055313,0.0,0.0,0.60545345086166,1.0628841892792158,1.945910149055313,0.0,0.0,0.044543540318737404,0.04454354031873742,0.1781741612749496
346,50.0,4.0,0.08,1.0,2.0,0.10972804897304782,0.1295866430424831,0.14944523711191837,0.16930383118135367,0.18916242525078894,0.20228760551017114,0.22172609997714424,0.24116459444411736,0.26060308891109046,0.28004158337806356,0.05296052007447019,0.06827181794276595,0.0835831158110617,0.09889441367935747,0.11420571154765323,0.1625883487664996,0.18166848009830905,0.2007486114301185,0.21982874276192793,0.23890887409373737,0.011205137071369569,0.016949339766743312,0.022693542462117054,0.0284377451574908,0.03418194785286454,0.046257673769149917,0.06056516706316738,0.07487266035718484,0.0891801536512023,0.10348764694521977,0.020954575148996717,0.03135497907604867,0.04757790728229535,0.06088957334894467,0.0800237636947887,2.0,5.0,5.0,5.0,5.0,5.0,1.6094379124341005,1.6094379124341005,1.6094379124341005,1.6094379124341005,1.6094379124341005,0.0,0.8047189562170504,1.0729586082894005,1.6094379124341007,1.6094379124341007,0.0,0.0,0.0,0.0,0.0
446,200.0,7.0,0.035,6.0,6.0,0.4553649635036497,0.5029112903225806,0.5063897859535518,0.52418786163522,0.5290425531914893,0.18736485174962755,0.21100521953617082,0.22446467469854545,0.22012035559358373,0.2945075446869757,0.24246283765784019,0.3094333633021159,0.30853532486564855,0.3263696398993726,0.336734693877551,0.1775302048835864,0.22122778449663003,0.23398229676802185,0.2373252224511063,0.3045419424223657,0.20718083999838297,0.25255727790559324,0.25678764575699314,0.27456442258639413,0.2796519162362379,0.12532338341533314,0.16030394342835222,0.1687639644928398,0.16939925310858484,0.22503762172114364,0.03528199765945721,0.04406590445561139,0.04797757723220827,0.04882025005359783,0.08717054661060404,1.0,2.0,2.0,2.0,2.0,2.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599454,0.6931471805599454,0.6931471805599454,0.6931471805599454,0.6931471805599454,0.0,0.0,0.0,0.0,0.0
451,468.0,5.0,0.010683760683760684,0.6666666666666666,2.0,0.3656095366621682,0.39083108412055784,0.41605263157894745,0.441274179037337,0.4664957264957266,0.20373149851216102,0.21963224977623508,0.23553300104030916,0.2514337523043832,0.2673345035684573,0.20513807009651885,0.21863474915358572,0.2321314282106526,0.2456281072677195,0.25912478632478636,0.19492227014616229,0.2064858767820868,0.21804948341801134,0.22961309005393588,0.2411766966898604,0.13351729745935706,0.15452031903789157,0.1755233406164261,0.1965263621949606,0.21752938377349512,0.14051783872791726,0.14422313006980084,0.14792842141168439,0.15163371275356796,0.15533900409545154,0.013859292716499974,0.02772734763389559,0.042358489301650974,0.056608087594226475,0.07162077263716174,3.0,2.0,2.5,5.0,6.5,10.0,0.6930010707335743,0.757423444059713,1.162317224694384,1.396975301674789,1.9721047859637264,0.016288300215678855,0.1998315909167328,0.7166638629021773,0.8067097227401671,1.9721047859637273,0.008547008547008544,0.04738032726391257,0.1117543860225861,0.1633580747603749,0.24050250353993316
455,392.0,7.0,0.017857142857142856,6.0,6.0,0.3177684117125111,0.341034465493273,0.39378311752367584,0.4333905041471001,0.49829931972789115,0.16400850671136885,0.2077173078697098,0.23290132713148395,0.26266993285192514,0.30658624163459774,0.14462603921530803,0.1823668725267216,0.21551295214490476,0.22318460177651014,0.3422973356009071,0.16042071404308572,0.18593325124076066,0.21857874080139375,0.23257993728120477,0.3191163186299069,0.10086512850599266,0.11675822419363877,0.1589851286487494,0.18845930628270283,0.24806181530583252,0.10321187876611591,0.11060185095737235,0.14230544367323608,0.14397817717102623,0.23531330944369852,-0.04519113246270909,-0.02414704617061167,0.014052048091269819,0.04376091070931538,0.09423552029507458,1.0,5.0,5.0,5.0,5.0,5.0,1.1081252819704932,1.1081252819704932,1.1081252819704932,1.1081252819704932,1.1081252819704932,1.108125281970493,1.108125281970493,1.108125281970493,1.108125281970493,1.108125281970493,0.1853354512437204,0.1853354512437204,0.1853354512437204,0.1853354512437204,0.1853354512437204
463,180.0,31.0,0.17222222222222222,0.19230769230769232,5.0,0.37417102966841176,0.40823045267489705,0.4251769830837545,0.44361163820366856,0.4888888888888894,0.1215859356473532,0.1764854046364362,0.19024651478794527,0.21134695318144311,0.23649129056154225,0.1711510574928061,0.18369008875739642,0.22001001505748924,0.24145882016882164,0.2949404761904766,0.11437914162275374,0.16113196186566578,0.1879661807566988,0.20816467434762978,0.24902491087056403,0.1398299533087637,0.1664165855627335,0.18206250895629608,0.1965417462501946,0.2386998980225241,0.07188391017089389,0.09795519946133305,0.12132844059211982,0.1394059635288885,0.17223762530078998,0.001645811338425091,0.004230830211189392,0.01924875996013393,0.032039021895505435,0.05624057816795238,26.0,2.0,2.0,2.730769230769231,2.0,10.0,0.034389855081904,0.20252622130350573,0.49495331595005265,0.5208487085622722,1.9201181279732717,0.0,0.0013008284880753895,0.0514038967062589,0.023477461020779876,1.920118127973272,0.09392011315112961,0.2847222222222222,0.34481874408730434,0.4486111111111111,0.49444444444444446
477,67.0,15.0,0.22388059701492538,14.0,14.0,0.029850746268656712,0.07477688528317736,0.09747754615628694,0.1351691606967887,0.1964768328017336,0.1219396107062354,0.14328690127251567,0.1758688086859028,0.19624100542722392,0.25491749875088704,0.015811201001265332,0.024103632142870153,0.04411769595515377,0.057420942740483545,0.10358607699720887,0.1211771199570829,0.12569424132909748,0.14958926162407643,0.16691196404387132,0.22084061003414102,0.0006030453791647821,0.005292015895995795,0.011379691682812807,0.01787422778836915,0.037618555961597216,0.005195888292540367,0.01798587819729185,0.037224613245416746,0.05091700489512199,0.09260654128281319,-0.003996382281090469,0.00993184289342832,0.019422958247355154,0.03126852765617058,0.06596752103561167,1.0,2.0,2.0,2.0,2.0,2.0,0.5963047219619939,0.5963047219619939,0.5963047219619939,0.5963047219619939,0.5963047219619939,0.5963047219619938,0.5963047219619938,0.5963047219619938,0.5963047219619938,0.5963047219619938,0.21641791044776118,0.21641791044776118,0.21641791044776118,0.21641791044776118,0.21641791044776118
480,61.0,18.0,0.29508196721311475,1.25,10.0,0.24024872809496894,0.3287642926022868,0.4057944179541626,0.5,0.5202185792349727,0.1746655022268887,0.23872573613496784,0.2550900265036026,0.27475220172927284,0.31150536717215827,0.1347537085047075,0.15110263005877372,0.2409002297579887,0.31709016393442613,0.3608834244080145,0.1742343742271814,0.23271116782551765,0.25446476457509637,0.28602300480389276,0.31529739591131145,0.05643554706535935,0.10849542082985557,0.17334230720514454,0.24928346994535516,0.2692386156648452,0.09842340149329923,0.11793985415278062,0.1606418784001089,0.19551935445720436,0.24481961565155788,-0.0612704918032787,-0.0019584559338657673,0.020456421051738907,0.037363138584998734,0.0986528536733455,8.0,4.0,6.0,7.5,9.25,10.0,0.712141431434389,1.4528377288283436,1.5640072594152141,1.8655951407563407,2.052913108602143,0.18798828636929965,0.40239965496510105,0.7117520101388157,0.7505235228510364,2.052913108602143,0.07311181351140249,0.09963553041237425,0.13808818411373616,0.14554848398437184,0.29946090593658303
481,194.0,8.0,0.041237113402061855,7.0,7.0,0.058994096257723866,0.21042707320826093,0.33664721046361035,0.4563750282188277,0.6187653411880215,0.11222988683848821,0.13332708004142618,0.18552452027889973,0.22696104528945144,0.283882563397684,0.01741127924162069,0.07953916134313876,0.1847914724810546,0.2799164756705619,0.40495982069803865,0.086412125983723,0.1290707417327522,0.1735915219485369,0.2156710642246786,0.2589567151697429,0.003408122171253387,0.051406056348920745,0.14658833776896246,0.20908674322836085,0.3827560952625623,0.015890328423080722,0.0584726909595896,0.10407119665363578,0.15600281539754135,0.18712277470401406,-0.0029126441120285265,0.003641997898022128,0.014355798799602937,0.013347930680595053,0.08100687099192008,1.0,7.0,7.0,7.0,7.0,7.0,1.0160789077786834,1.0160789077786834,1.0160789077786834,1.0160789077786834,1.0160789077786834,1.0160789077786834,1.0160789077786834,1.0160789077786834,1.0160789077786834,1.0160789077786834,0.21094856282525923,0.21094856282525923,0.21094856282525923,0.21094856282525923,0.21094856282525923
488,1074.0,14.0,0.01303538175046555,13.0,13.0,0.07534053104011049,0.11256850107255248,0.26532578584083083,0.37269511089217533,0.42552594226792706,0.11269747050699333,0.14285755212750217,0.1454472101290293,0.15551597748611753,0.1645066448351491,0.018376915476080488,0.033111555439418155,0.1091428017089224,0.1624515059152182,0.2058878514471464,0.06591660679561588,0.09239559256066851,0.11147077628615168,0.13102134278311106,0.14922448717733905,0.0056643589726167775,0.012652618143874377,0.08779260870731938,0.1388831061386952,0.181049200307309,0.017365962873003994,0.03047255803742541,0.06094933684927665,0.08602418097022459,0.09792977821671525,0.000646585368730864,0.010161664114009709,0.015222968237551045,0.021352752752073784,0.02708765747748538,1.0,52.0,52.0,52.0,52.0,52.0,3.6286948201347764,3.6286948201347764,3.6286948201347764,3.6286948201347764,3.6286948201347764,3.6286948201347773,3.6286948201347773,3.6286948201347773,3.6286948201347773,3.6286948201347773,0.016375250919040792,0.016375250919040792,0.016375250919040792,0.016375250919040792,0.016375250919040792
682,87.0,10.0,0.11494252873563218,9.0,9.0,0.33362805776598886,0.5303776683087018,0.5324935092303165,0.5735632183908046,0.6317089389189702,0.181330030525642,0.1907057861671083,0.20347474072716457,0.22008868124606143,0.22759236741046596,0.14418826089913625,0.3242564495530016,0.3311769720027333,0.36988146551724155,0.43566680562457627,0.14930593688713498,0.20564942092420838,0.21376854598767808,0.2388971021850978,0.24863478030680547,0.11092534860346843,0.2806981653928602,0.2890112082903459,0.3284115209836943,0.39863047860182366,0.09070065744136642,0.14843806771075763,0.15855185327916152,0.1741721617453357,0.18416432169118338,0.011179235227837985,0.01696643372665827,0.02475927904129305,0.03187252580797087,0.052400591351215636,1.0,2.0,2.0,2.0,2.0,2.0,0.6282479407770762,0.6282479407770762,0.6282479407770762,0.6282479407770762,0.6282479407770762,0.628247940777076,0.628247940777076,0.628247940777076,0.628247940777076,0.628247940777076,0.17816091954022983,0.17816091954022983,0.17816091954022983,0.17816091954022983,0.17816091954022983
685,130.0,2.0,0.015384615384615385,1.0,1.0,0.047278733438338,0.047278733438338,0.047278733438338,0.047278733438338,0.047278733438338,0.11671003558721499,0.11671003558721499,0.11671003558721499,0.11671003558721499,0.11671003558721499,0.01585651104230241,0.01585651104230241,0.01585651104230241,0.01585651104230241,0.01585651104230241,0.09404915528506744,0.09404915528506744,0.09404915528506744,0.09404915528506744,0.09404915528506744,0.0021296876866437374,0.0021296876866437374,0.0021296876866437374,0.0021296876866437374,0.0021296876866437374,0.013353860597999997,0.013353860597999997,0.013353860597999997,0.013353860597999997,0.013353860597999997,0.01362123240676899,0.01362123240676899,0.01362123240676899,0.01362123240676899,0.01362123240676899,1.0,26.0,26.0,26.0,26.0,26.0,3.2580965380214826,3.2580965380214826,3.2580965380214826,3.2580965380214826,3.2580965380214826,3.258096538021482,3.258096538021482,3.258096538021482,3.258096538021482,3.258096538021482,0.0,0.0,0.0,0.0,0.0
1037,4474.0,14.0,0.0031291908806437194,0.75,6.0,0.01229200043453273,0.0561125491985647,0.2476914355186043,0.3714178317984303,0.6094918790046193,0.08508131708033996,0.0983075026203113,0.12740482204338824,0.15653346925438977,0.1815902341717605,0.0073899237908079006,0.017860341254717797,0.12390658466103889,0.159412549784428,0.3996592658818855,0.04382852952268004,0.06880756163291332,0.10498940452758816,0.12590332171464605,0.2017956412715408,0.00014947493564474267,0.005879787827373587,0.1063798798326454,0.13990302581482167,0.3714740507927223,0.0072866605566166386,0.015564081985562995,0.057078951758105394,0.07952198342827324,0.1473955716834254,-0.0014252756385555246,-0.00011978952905031186,0.005577615212227498,0.007240448855163183,0.03298238515933067,8.0,2.0,5.75,12.0,14.5,39.0,0.5594258883456655,0.605833070437769,1.2292123621776727,1.6092061926577215,2.3572103812824774,0.006492565531294412,0.022277636395002492,0.33825196194032964,0.34361259701715896,2.357210381282478,0.0491253502311027,0.12459721714890287,0.1686241757105102,0.2022656942987945,0.32726339073232646
1044,10000.0,27.0,0.0027,8.0,24.0,0.0149538535319341,0.0722202861018404,0.1992121865886888,0.2682805555555556,0.515417417093862,0.042150028820710166,0.06800312838988803,0.11842175425126777,0.15137426118881267,0.3206707160751479,0.0026760330578512394,0.011328072316874894,0.09157655617989043,0.13277110722994825,0.33281077370143947,0.014775032612122964,0.034417965044133456,0.09125097071260439,0.09117924739442888,0.3243970792417467,0.00022331674327580656,0.005322149759275219,0.07084254946661836,0.08097865638415705,0.2656549361634469,0.0026442234650787787,0.009589278517572504,0.05063294830455489,0.04529382791443892,0.2215192183489287,-0.010097511741036532,-0.00013967977534433366,0.0022408219779444863,0.001142096945661932,0.10283999214736297,3.0,2.0,2.0,2.0,2.0,2.0,0.4941004573095711,0.5087849077294925,0.5638607111272144,0.598740838036036,0.674012317922658,0.0010526836251295024,0.026152617608038678,0.29665064593175217,0.5161271329394538,0.6740123179226605,0.0975,0.1901,0.22823333333333337,0.29359999999999997,0.3045
1055,89.0,8.0,0.0898876404494382,7.0,7.0,0.02247191011235955,0.10299625468164794,0.12560192616372393,0.1502808988764045,0.20786516853932585,0.1482124264974485,0.22371121521557227,0.25867141432322843,0.30877883335809264,0.35317378978655534,0.02247191011235955,0.06367041198501874,0.08992108079186731,0.125,0.14606741573033707,0.1482124264974485,0.1666552638145667,0.22815428597236337,0.27561255299171017,0.35317378978655534,0.0002553626149131767,0.010157757348768585,0.017939477033578153,0.02155420071501532,0.04226251276813075,0.015978028816098732,0.05954704580364626,0.08375523585720408,0.11721487888813548,0.1397195259338794,-0.002808988764044945,0.011251915219611842,0.03214775919305414,0.0416577999092044,0.12614913176710935,1.0,3.0,3.0,3.0,3.0,3.0,1.0556538953660222,1.0556538953660222,1.0556538953660222,1.0556538953660222,1.0556538953660222,1.055653895366022,1.055653895366022,1.055653895366022,1.055653895366022,1.055653895366022,0.09636464666867871,0.09636464666867871,0.09636464666867871,0.09636464666867871,0.09636464666867871
1057,76.0,14.0,0.18421052631578946,1.3333333333333333,8.0,0.03973684210526316,0.06310272097441055,0.17255495094053758,0.2518917486022749,0.3717105263157895,0.122538647869179,0.15080813684833905,0.21789329354882112,0.2741704513938912,0.3476741826158763,0.016594736842105263,0.02614484653357045,0.09621320261240514,0.15391560008059188,0.2590460526315789,0.11517423859291219,0.1277957246045047,0.19196871714014835,0.2519545940456905,0.32423745742928556,0.0013788070175438595,0.0037160871514556903,0.04209866700199503,0.06293177268417854,0.13655701754385965,0.009829349533972399,0.021346777403504373,0.08136346782666444,0.1301492258006353,0.21692235006915728,-0.020031167662746614,0.0031496521073707383,0.01952070984116587,0.022990356535584143,0.12248903508771933,6.0,4.0,8.0,11.166666666666666,14.75,16.0,0.965400806422456,1.2576852291333487,1.527868802168063,1.809035415304066,1.8371687463586772,0.4888646907865605,0.9115894693919596,1.1926969527864462,1.665501220925549,1.8371687463586772,0.12233127619596744,0.12630079706875724,0.16405852432618248,0.20043517296217328,0.2512089880531156
1100,478.0,10.0,0.02092050209205021,1.5,6.0,0.3619246861924686,0.40986750348675033,0.5228963272896329,0.5695606694560671,0.7322175732217573,0.16289954337269327,0.3188627628044808,0.3189904709979526,0.3588515806588779,0.3917500179186675,0.23826127382612744,0.2839377033937704,0.39706338137300484,0.46118084611808463,0.6359832635983264,0.18687435029232,0.3119686981507535,0.3374155068064378,0.3860996013585628,0.4246552743449987,0.1307645900156624,0.1732871064796541,0.28962119580348933,0.3242794780254321,0.5359332649140812,0.13392756909088938,0.20491251404560956,0.2584269456921697,0.3322371398035963,0.34934050317043647,-0.06397005147038035,-0.018938585436835492,0.02223889077085924,0.05449929680213091,0.1537898125487932,4.0,2.0,2.0,4.0,4.5,9.0,0.26717213487061386,0.5857076599319209,1.0461359529449348,1.3539856064801243,2.1302570499749045,0.00010280419144965969,0.013601733749613699,0.5341093859301399,0.9943928860578213,2.130257049974905,0.025104602510460233,0.027025977431880076,0.12912859218887318,0.13546440164519977,0.4246861924686193
1110,10000.0,40.0,0.004,4.714285714285714,33.0,0.0,0.0002,0.18385116209775035,0.18223299999999998,0.9122594488188975,0.0,0.014140721339450825,0.17700080925839734,0.38537036413170117,0.48253296252829825,0.0,0.0002,0.17812660094464675,0.18189540999999998,0.8967337668175336,0.0,0.01276423636281959,0.17924919757304889,0.38541194329839845,0.4890932525816102,0.0,2.833616695002834e-08,0.1161858149032837,0.03319401465146526,0.832210849667641,0.0,0.00014142842642107475,0.12316776121474349,0.17880736656727314,0.4721902360836496,-0.130003025677567,-0.00011738648864886469,0.003378850976191446,1.2948193370061635e-05,0.23286134606094172,7.0,1.0,1.5,10.142857142857142,5.0,55.0,0.0,0.0028924280494289794,0.4602931888250771,0.7529440979289844,1.3014421590590766,0.0,0.0,0.18931639748888457,0.3116440710780342,1.3014421590590781,0.0,0.04140443881661734,0.20322429691472954,0.3090536368438219,0.49929999999999997
1115,151.0,6.0,0.039735099337748346,0.5,2.0,0.3947230106170503,0.4210422579627877,0.44736150530852514,0.47368075265426257,0.5,0.20398401509341021,0.22563632704573555,0.24728863899806092,0.2689409509503862,0.2905932629027116,0.1974157335242166,0.23167291125427358,0.26593008898433057,0.3001872667143875,0.3344444444444445,0.18803163093895486,0.21608552490171123,0.24413941886446758,0.2721933128272239,0.3002472067899803,0.1555288585878305,0.17900590320013213,0.20248294781243376,0.2259599924247354,0.24943703703703704,0.12061525619802017,0.14582008066781546,0.17102490513761076,0.19622972960740603,0.22143455407720133,-0.010150264550264552,0.015868305193060782,0.03891467259784299,0.06344714117189676,0.08500740740740739,4.0,2.0,2.0,13.75,25.25,26.0,0.4267087060329281,0.4735667899121485,1.623825066542571,2.684298869202335,3.0005103749935302,0.019851058907564695,0.15650195479182788,0.9122650673107412,1.6162532641425464,3.0005103749935302,0.026980883446911227,0.05076314939506481,0.18532514847438541,0.31788079470198677,0.347682119205298
1116,6598.0,167.0,0.02531070021218551,166.0,166.0,0.028090579855302635,0.33559821264999684,0.3773434661043754,0.4545564019182322,0.6118976532268042,0.0646953296970952,0.16961848988724126,0.21517401848264955,0.27090979015626704,0.32609364700820664,0.010376517828352902,0.16634815857838958,0.20447649743229526,0.2487094509697339,0.38703044413951193,0.035250709370855296,0.14287519764963752,0.18411029584965166,0.22021746710509504,0.3028142513984837,0.0007869014182160242,0.11262045307761936,0.15449656794347053,0.20662068567186714,0.3744168262909384,0.008769293813451328,0.09714096585252165,0.12688090456869155,0.16547549325765878,0.23992792144971262,-0.08448711035477083,-0.00829370784495412,0.0016395087918596972,0.009291915838883759,0.10635318562269315,1.0,102.0,102.0,102.0,102.0,102.0,3.1771698361611262,3.1771698361611262,3.1771698361611262,3.1771698361611262,3.1771698361611262,3.1771698361611267,3.1771698361611267,3.1771698361611267,3.1771698361611267,3.1771698361611267,0.026493564656712792,0.026493564656712792,0.026493564656712792,0.026493564656712792,0.026493564656712792
1119,10000.0,14.0,0.0014,0.75,6.0,0.011115283152831527,0.04896193008725942,0.24605476772879623,0.37952886497064586,0.6072799999999999,0.07369853437407455,0.08463152171556942,0.11993444662146517,0.1570198653639423,0.18111240510258167,0.005555023488454267,0.013062379184044964,0.1229223505305425,0.1655718069820864,0.39739111111111114,0.03358507397463413,0.05103676523808032,0.09845954957157,0.1262750514349271,0.20239108119714208,0.00012300631785056002,0.0048780871093809,0.10679113230711013,0.1464404412892718,0.3687861379026788,0.005510343926305507,0.011054637750504992,0.0555049974476039,0.07949677033029245,0.14802831842695607,-0.0010014117314933874,9.121290942346353e-05,0.005130877534309371,0.005432017170603722,0.03280498378041969,8.0,2.0,5.75,12.125,14.5,40.0,0.5368631526826292,0.614362376856042,1.2289497625151187,1.6188474961646477,2.3468863431865357,0.0037893832006994817,0.016581781484428598,0.33338177967397803,0.33884663698520817,2.346886343186537,0.050162869429367325,0.12162488517518398,0.16718358956020796,0.19416963801333834,0.33142610639477393
1121,294.0,10.0,0.034013605442176874,2.3333333333333335,7.0,0.11394557823129252,0.12755102040816327,0.24405274808336036,0.3539540816326531,0.3907785336356765,0.14261182149422635,0.15280384992499357,0.18449232688276843,0.22166043081878106,0.22562714362668257,0.06037414965986394,0.06717687074829932,0.10778582296202872,0.1511959166062875,0.17789955488368187,0.11355147116721298,0.1240268374214394,0.12957976239434907,0.13525928524248965,0.1430880179584958,0.012821852290404216,0.016095516704975506,0.07242483347415074,0.12575376950869205,0.1526218838776399,0.054118517361362715,0.06163997531857358,0.07120991138259176,0.08263113579141493,0.09104493989817304,-0.009791596344497375,-0.0002590199902486596,0.017010448843573025,0.026577440541220944,0.05108135404332404,3.0,2.0,2.0,2.0,2.0,2.0,0.30676688579111866,0.45251823718818796,0.5323498130694165,0.6451412767085656,0.6920129648318738,0.0009656488318230405,0.021353967977001932,0.2802311608461239,0.5253939128867225,0.692012964831874,0.023809523809523836,0.11904761904761907,0.21541950113378686,0.3112244897959184,0.40816326530612246
1167,320.0,8.0,0.025,7.0,7.0,0.00625,0.09029829545454546,0.14713879870129873,0.19875,0.3125,0.06817945071647322,0.1345577777665139,0.2142736452340198,0.280199795642945,0.4236075534914362,0.0046875,0.03025865185950414,0.0920114005312869,0.1445625,0.234375,0.05910712599805543,0.0853223622038938,0.1759338069830685,0.23000079723384587,0.4236075534914362,2.4490595611285266e-05,0.009809516600170994,0.030769159915319793,0.04044043887147336,0.09723746081504703,0.003319663873919312,0.02802094940020438,0.08546533188744947,0.1305664392009705,0.2267446158171146,-0.0014694357366771115,0.003837164256198325,0.027392480878251847,0.033527821316614415,0.1800058777429467,1.0,3.0,3.0,3.0,3.0,3.0,0.07422606967043295,0.07422606967043295,0.07422606967043295,0.07422606967043295,0.07422606967043295,0.07422606967043259,0.07422606967043259,0.07422606967043259,0.07422606967043259,0.07422606967043259,0.46257272326149496,0.46257272326149496,0.46257272326149496,0.46257272326149496,0.46257272326149496
